2019-04-02 10:30:54,907 [main] INFO  ? (?:?) - using logger: com.alibaba.dubbo.common.logger.log4j.Log4jLoggerAdapter
2019-04-02 10:37:03,906 [http-nio-7001-exec-5] INFO  com.alibaba.dubboadmin.filter.LoginFilter (LoginFilter.java:93) -  [DUBBO] AuthorizationValve of uri: /governance/providers/create, dubbo version: 2.6.2, current host: 10.0.75.1
2019-04-02 10:37:03,958 [http-nio-7001-exec-5] INFO  com.alibaba.dubbo.registry.support.AbstractRegistry (AbstractRegistry.java:273) -  [DUBBO] Register: 123?dynamic=false&enabled=false&interface=123&null=null, dubbo version: 2.6.2, current host: 10.0.75.1
2019-04-02 10:37:04,154 [localhost-startStop-1-EventThread] INFO  com.alibaba.dubbo.registry.support.AbstractRegistry (AbstractRegistry.java:298) -  [DUBBO] Subscribe: admin://10.0.75.1/123?category=providers,consumers,routers,configurators&check=false&classifier=*&enabled=*&group=*&interface=123&version=*, dubbo version: 2.6.2, current host: 10.0.75.1
2019-04-02 10:37:04,447 [localhost-startStop-1-EventThread] INFO  com.alibaba.dubbo.registry.support.AbstractRegistry (AbstractRegistry.java:387) -  [DUBBO] Notify urls for subscribe url admin://10.0.75.1/123?category=providers,consumers,routers,configurators&check=false&classifier=*&enabled=*&group=*&interface=123&version=*, urls: [empty://10.0.75.1/123?category=providers&check=false&classifier=*&enabled=*&group=*&interface=123&version=*, empty://10.0.75.1/123?category=consumers&check=false&classifier=*&enabled=*&group=*&interface=123&version=*, empty://10.0.75.1/123?category=routers&check=false&classifier=*&enabled=*&group=*&interface=123&version=*, empty://10.0.75.1/123?category=configurators&check=false&classifier=*&enabled=*&group=*&interface=123&version=*], dubbo version: 2.6.2, current host: 10.0.75.1
2019-04-02 10:37:04,825 [http-nio-7001-exec-4] INFO  com.alibaba.dubboadmin.filter.LoginFilter (LoginFilter.java:93) -  [DUBBO] AuthorizationValve of uri: /governance/providers, dubbo version: 2.6.2, current host: 10.0.75.1
2019-04-02 10:37:04,963 [http-nio-7001-exec-7] INFO  com.alibaba.dubboadmin.filter.LoginFilter (LoginFilter.java:93) -  [DUBBO] AuthorizationValve of uri: /images/ico_up.png, dubbo version: 2.6.2, current host: 10.0.75.1
2019-04-02 10:37:04,963 [http-nio-7001-exec-6] INFO  com.alibaba.dubboadmin.filter.LoginFilter (LoginFilter.java:93) -  [DUBBO] AuthorizationValve of uri: /images/ico_add.png, dubbo version: 2.6.2, current host: 10.0.75.1
2019-04-02 10:37:05,024 [http-nio-7001-exec-9] INFO  com.alibaba.dubboadmin.filter.LoginFilter (LoginFilter.java:93) -  [DUBBO] AuthorizationValve of uri: /images/ico_down.png, dubbo version: 2.6.2, current host: 10.0.75.1
2019-04-02 10:37:05,039 [http-nio-7001-exec-1] INFO  com.alibaba.dubboadmin.filter.LoginFilter (LoginFilter.java:93) -  [DUBBO] AuthorizationValve of uri: /images/ico_search.png, dubbo version: 2.6.2, current host: 10.0.75.1
2019-04-02 10:37:05,036 [http-nio-7001-exec-3] INFO  com.alibaba.dubboadmin.filter.LoginFilter (LoginFilter.java:93) -  [DUBBO] AuthorizationValve of uri: /images/ico_delete.png, dubbo version: 2.6.2, current host: 10.0.75.1
